id,comment_text,toxicity,label_sexual_orientation
6048997,"The UCP think that good economic policy means cutting taxes for the rich and the corporations, gutting funding for health care and education and letting roads crumble.  Apparently there is supposed to be a trickle down effect from the rich to the poor.  This policy was practiced by the PCs for 40 years and it left the province in a shambles.  This trickle down policy has never worked in Alberta or anywhere else in the world.  All it results in is the rich getting richer and taking the money elsewhere.  Jason Kenney should shut his pie hole and go back to where he came from.  We don't need any more of this nonsense.  Nor do we need any medieval policies regarding gay people burning in a lake of fire.",toxic,homosexual_gay_or_lesbian
6049198,"Jason Kenney has declined to comment on his own sexual orientation, as is his prerogative.

I hope he will accord young gay people that same right.",toxic,homosexual_gay_or_lesbian
6049212,I wonder if Kenney (or the writer of this story) get that 'Gay/Straight' means something: many members of these groups are straight!,toxic,heterosexual
6049386,"There is nothing hateful about the phrase ""intrinsically disordered"" when applied to a feeling or urge.  The homosexual propagandists have painted such a squeaky-clean image of poor, downtrodden, oppressed people with same-sex attraction, that anything that even suggests that their attraction to engage in same-sex sodomy is deemed hateful or bigoted.  

Great spinners that they are the propagandists shrewdly suggest that the term ""intrinsically disordered"" is applied to the person as a whole.  Not so, not so, not so.  We all know what the biological order of the species' survival is:  male engages in sexual union with the female to create offspring.  Other uses of sexual organs are not aligned with that order; they are disordered.  And, yes, when men and women do those acts, they are disordered as well, and we are called to confess them.

Disagreement does not mean hateful, bigoted, racist, or all of the other terms that leftists like to throw out the generate emotional outrage.",toxic,homosexual_gay_or_lesbian
6049452,"Agreed. The students who join gay-straight alliances are usually well into their teens. It is entirely the student's prerogative to inform his/her parents about something so personal.  No school has the right to invade a student's privacy. I'd also suggest that if a parent needs to be informed that his/her son or daughter is gay, then the parent's parenting skills and powers of observation are somewhat blunted!",toxic,homosexual_gay_or_lesbian
6049597,"Gay kids of course are a little apprehensive about telling the world who they are.
these kids are afraid they will be associated with the weirdos at Canada's famous pride parades.",toxic,homosexual_gay_or_lesbian
6049849,Perhaps the best way to disarm Mr. Kenny would be for large numbers of straight students to join their schools' gay straight alliances.,non-toxic,homosexual_gay_or_lesbian
6049883,"Just came over after reading an article about the #Takeaknee controversy. If JK manages to push his proposal through, maybe entire schools, in a show of unity, would all sign up for the Gay-Straight Alliance. After all, they all qualify as one or another.",non-toxic,homosexual_gay_or_lesbian
6050000,"My kids joined the gay-straight alliances at their high schools. They are straight (not that it matters) but I would have been appalled if the school were to have felt it appropriate to tell me, and even more appalled if they were required to do so.",non-toxic,homosexual_gay_or_lesbian
6050134,"if a Gay kid is reading these posts and see any dissenting view being censored
he might think that there is something wrong.",toxic,homosexual_gay_or_lesbian
6050308,"the parents of Gay children will not have to worry when Kenney forms the next government.
there won't be soldiers in the streets or burning crosses.
the voters will choose prosperity over fake outrage.",toxic,homosexual_gay_or_lesbian
6050603,"A sad comment.  The truth is, if there is a gay teen joining such a club and not telling their parents, its likely nothing more than that they are afraid or uncomfortable of coming out to their parents.",toxic,homosexual_gay_or_lesbian
6050877,"Somehow Joe Dick thinks allowing a teenager to join a gay-straight alliance without telling his parents amounts to ""nanny-stateism.""

Makes as much sense as thinking adults have Charter protection against other family members searching their bedrooms.",toxic,homosexual_gay_or_lesbian
